Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
Virginia,US,2021-01-02 05:22:33,37.34062933,-75.87751591,452,31,0,421,"Northampton, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.89202088,-76.41949732,433,10,0,423,"Northumberland, Virginia, US"
Virginia,US,2021-01-02 05:22:33,36.93357076,-82.62750411,169,1,0,168,"Norton, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.1435975,-78.05065922,1176,24,0,1152,"Nottoway, Virginia, US"
Virginia,US,2021-01-02 05:22:33,38.24530219,-78.01560400000002,975,13,0,962,"Orange, Virginia, US"
Virginia,US,2021-01-02 05:22:33,38.61807452,-78.48797204,1051,33,0,1018,"Page, Virginia, US"
Virginia,US,2021-01-02 05:22:33,36.6801638,-80.2865648,784,28,0,756,"Patrick, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.20530399,-77.39368102,1458,33,0,1425,"Petersburg, Virginia, US"
Virginia,US,2021-01-02 05:22:33,36.81980341,-79.39731264,2717,38,0,2679,"Pittsylvania, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.14259351,-76.35798148,337,4,0,333,"Poquoson, Virginia, US"
Virginia,US,2021-01-02 05:22:33,36.85914825,-76.35971629,4545,78,0,4467,"Portsmouth, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.55016038,-77.91267882,874,6,0,868,"Powhatan, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.22554789,-78.43597949,1094,17,0,1077,"Prince Edward, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.18497668,-77.22922187,1835,9,0,1826,"Prince George, Virginia, US"
Virginia,US,2021-01-02 05:22:33,38.70916224,-77.48713689,25877,261,0,25616,"Prince William, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.06474963,-80.71229738,1565,33,0,1532,"Pulaski, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.12222899,-80.56027320000003,1512,7,0,1505,"Radford, Virginia, US"
Virginia,US,2021-01-02 05:22:33,38.68295619,-78.15826963,164,2,0,162,"Rappahannock, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.937575,-76.72920628,819,5,0,814,"Richmond, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.53255773,-77.47966921,9299,95,0,9204,"Richmond City, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.26865804,-80.06396753,4706,68,0,4638,"Roanoke, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.27791025,-79.96189766,5281,99,0,5182,"Roanoke City, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.81204314,-79.44605905,622,6,0,616,"Rockbridge, Virginia, US"
Virginia,US,2021-01-02 05:22:33,38.51006137,-78.87260325,3977,48,0,3929,"Rockingham, Virginia, US"
Virginia,US,2021-01-02 05:22:33,36.93028320000001,-82.10095486,1548,16,0,1532,"Russell, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.2836193,-80.06219455,1170,27,0,1143,"Salem, Virginia, US"
Virginia,US,2021-01-02 05:22:33,36.71466456,-82.60171704,1227,35,0,1192,"Scott, Virginia, US"
Virginia,US,2021-01-02 05:22:33,38.85905135,-78.56813762,2259,74,0,2185,"Shenandoah, Virginia, US"
Virginia,US,2021-01-02 05:22:33,36.84455636,-81.53344948,1857,55,0,1802,"Smyth, Virginia, US"
Virginia,US,2021-01-02 05:22:33,36.72231125,-77.10642712,1154,42,0,1112,"Southampton, Virginia, US"
Virginia,US,2021-01-02 05:22:33,38.18574462,-77.655399,4843,67,0,4776,"Spotsylvania, Virginia, US"
Virginia,US,2021-01-02 05:22:33,38.41758738,-77.45917053,5284,25,0,5259,"Stafford, Virginia, US"
Virginia,US,2021-01-02 05:22:33,38.15965544,-79.05979937,1620,32,0,1588,"Staunton, Virginia, US"
Virginia,US,2021-01-02 05:22:33,36.70155394,-76.63603554,4043,90,0,3953,"Suffolk, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.11781893,-76.88450012,247,5,0,242,"Surry, Virginia, US"
Virginia,US,2021-01-02 05:22:33,36.92432914,-77.25791182,705,13,0,692,"Sussex, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.12191123,-81.56685568,2397,24,0,2373,"Tazewell, Virginia, US"
Virginia,US,2020-12-21 13:27:30,,,0,0,0,0,"Unassigned, Virginia, US"
Virginia,US,2021-01-02 05:22:33,36.73285734,-76.04566934,16980,152,0,16828,"Virginia Beach, Virginia, US"
Virginia,US,2021-01-02 05:22:33,38.90847745,-78.20280433,1356,33,0,1323,"Warren, Virginia, US"
Virginia,US,2021-01-02 05:22:33,36.72341572,-81.95666289,3058,46,0,3012,"Washington, Virginia, US"
Virginia,US,2021-01-02 05:22:33,38.06451466,-78.90293905,1227,13,0,1214,"Waynesboro, Virginia, US"
Virginia,US,2021-01-02 05:22:33,38.11021557,-76.80213247,699,9,0,690,"Westmoreland, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.28131268,-76.70905141,360,8,0,352,"Williamsburg, Virginia, US"
Virginia,US,2021-01-02 05:22:33,39.17054517,-78.17325058,1664,12,0,1652,"Winchester, Virginia, US"
Virginia,US,2021-01-02 05:22:33,36.9746148,-82.62410519,2051,59,0,1992,"Wise, Virginia, US"
Virginia,US,2021-01-02 05:22:33,36.91582035,-81.07834059,1333,28,0,1305,"Wythe, Virginia, US"
Virginia,US,2021-01-02 05:22:33,37.24374789,-76.54412815,1491,13,0,1478,"York, Virginia, US"
Washington,US,2021-01-02 05:22:33,46.98299757,-118.5601734,1627,16,0,1611,"Adams, Washington, US"
Washington,US,2021-01-02 05:22:33,46.18894415,-117.2022851,959,18,0,941,"Asotin, Washington, US"
Washington,US,2021-01-02 05:22:33,46.23946995,-119.5120834,11692,164,0,11528,"Benton, Washington, US"
Washington,US,2021-01-02 05:22:33,47.87046092,-120.6173956,4851,35,0,4816,"Chelan, Washington, US"
Washington,US,2021-01-02 05:22:33,48.04754642,-123.9226319,716,4,0,712,"Clallam, Washington, US"
Washington,US,2021-01-02 05:22:33,45.77568046,-122.4829204,13344,146,0,13198,"Clark, Washington, US"
Washington,US,2021-01-02 05:22:33,46.29442881,-117.9051983,84,4,0,80,"Columbia, Washington, US"
Washington,US,2021-01-02 05:22:33,46.19074721,-122.6782231,2415,29,0,2386,"Cowlitz, Washington, US"
Washington,US,2021-01-02 05:22:33,47.7361335,-119.692937,2597,15,0,2582,"Douglas, Washington, US"
Washington,US,2021-01-02 05:22:33,48.471143100000006,-118.5154041,176,2,0,174,"Ferry, Washington, US"
Washington,US,2021-01-02 05:22:33,46.53351425,-118.9018212,8772,83,0,8689,"Franklin, Washington, US"
Washington,US,2021-01-02 05:22:33,46.43197502,-117.5454032,95,2,0,93,"Garfield, Washington, US"
Washington,US,2021-01-02 05:22:33,47.20753737,-119.4500749,5981,45,0,5936,"Grant, Washington, US"
Washington,US,2021-01-02 05:22:33,47.14003705,-123.7820567,2220,26,0,2194,"Grays Harbor, Washington, US"
Washington,US,2021-01-02 05:22:33,48.14713305,-122.5216407,924,22,0,902,"Island, Washington, US"
Washington,US,2021-01-02 05:22:33,47.75003077,-123.56097040000002,220,1,0,219,"Jefferson, Washington, US"
Washington,US,2021-01-02 05:22:33,47.49137892,-121.8346131,62580,1050,0,61530,"King, Washington, US"
Washington,US,2021-01-02 05:22:33,47.63479026,-122.6436061,3887,40,0,3847,"Kitsap, Washington, US"
Washington,US,2021-01-02 05:22:33,47.12521214,-120.679439,1688,26,0,1662,"Kittitas, Washington, US"
Washington,US,2021-01-02 05:22:33,45.87325839,-120.7913598,476,3,0,473,"Klickitat, Washington, US"
Washington,US,2021-01-02 05:22:33,46.57756476,-122.3925769,2445,31,0,2414,"Lewis, Washington, US"
Washington,US,2021-01-02 05:22:33,47.57705241,-118.4194388,250,5,0,245,"Lincoln, Washington, US"
Washington,US,2021-01-02 05:22:33,47.35007586,-123.1863685,1492,16,0,1476,"Mason, Washington, US"
Washington,US,2021-01-02 05:22:33,48.54855019,-119.7387224,1757,29,0,1728,"Okanogan, Washington, US"
Washington,US,2021-01-02 05:22:33,46.55418369,-123.7285716,542,5,0,537,"Pacific, Washington, US"
Washington,US,2021-01-02 05:22:33,48.53234021,-117.2741804,453,4,0,449,"Pend Oreille, Washington, US"
Washington,US,2021-01-02 05:22:33,47.03892768,-122.1405958,25864,348,0,25516,"Pierce, Washington, US"
Washington,US,2021-01-02 05:22:33,48.60182783,-122.96745,74,0,0,74,"San Juan, Washington, US"
Washington,US,2021-01-02 05:22:33,48.48171488,-121.766131,3299,40,0,3259,"Skagit, Washington, US"
Washington,US,2021-01-02 05:22:33,46.02408726,-121.9164403,190,1,0,189,"Skamania, Washington, US"
Washington,US,2021-01-02 05:22:33,48.04615983,-121.7170703,22393,390,0,22003,"Snohomish, Washington, US"
Washington,US,2021-01-02 05:22:33,47.62113146,-117.4046494,25581,349,0,25232,"Spokane, Washington, US"
Washington,US,2021-01-02 05:22:33,48.40035475,-117.8542701,1182,17,0,1165,"Stevens, Washington, US"
Washington,US,2021-01-02 05:22:33,46.9291895,-122.8290656,4766,56,0,4710,"Thurston, Washington, US"
Washington,US,2021-01-02 05:22:33,,,1489,5,0,1484,"Unassigned, Washington, US"
Washington,US,2021-01-02 05:22:33,46.29180039999999,-123.4250831,48,0,0,48,"Wahkiakum, Washington, US"
Washington,US,2021-01-02 05:22:33,46.23040051,-118.4775539,3518,35,0,3483,"Walla Walla, Washington, US"
Washington,US,2021-01-02 05:22:33,48.82227976,-121.7490018,3478,55,0,3423,"Whatcom, Washington, US"
Washington,US,2021-01-02 05:22:33,46.90022523,-117.5241763,2783,27,0,2756,"Whitman, Washington, US"
Washington,US,2021-01-02 05:22:33,46.45738486,-120.7380126,19844,317,0,19527,"Yakima, Washington, US"
West Virginia,US,2021-01-02 05:22:33,39.1307219,-80.00350858,792,9,0,783,"Barbour, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.46704621,-78.02414609,6391,51,0,6340,"Berkeley, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.01974191,-81.69888019,1087,22,0,1065,"Boone, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.70036159,-80.72011184,309,1,0,308,"Braxton, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,40.27367263,-80.57915332,1427,25,0,1402,"Brooke, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.42424062,-82.23855912,5373,101,0,5272,"Cabell, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.84315422,-81.11934872,135,0,0,135,"Calhoun, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.46231092,-81.07652217,263,4,0,259,"Clay, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.27057157,-80.70671527,257,3,0,254,"Doddridge, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.02974928,-81.08286634,1784,48,0,1736,"Fayette, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.9251277,-80.85952723,413,1,0,412,"Gilmer, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.10314817,-79.19440518,776,17,0,759,"Grant, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,37.9463652,-80.45335881,1521,35,0,1486,"Greenbrier, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.32103553,-78.60826476,1015,14,0,1001,"Hampshire, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,40.51943859,-80.57461608,1922,42,0,1880,"Hancock, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.00683177,-78.85855301,799,8,0,791,"Hardy, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.2853852,-80.37919577,3042,33,0,3009,"Harrison, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.84263974,-81.68148753,1191,29,0,1162,"Jackson, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.30776166,-77.86014147,2423,26,0,2397,"Jefferson, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.33860077,-81.52857054,8766,207,0,8559,"Kanawha, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.9947249,-80.49988181,557,4,0,553,"Lewis, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.172154,-82.07017953,784,8,0,776,"Lincoln, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,37.8299889,-81.93528571,1693,59,0,1634,"Logan, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.50984542,-80.24244659,1909,14,0,1895,"Marion, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.86064362,-80.66591062,2139,53,0,2086,"Marshall, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.77071799,-82.02524219,1059,15,0,1044,"Mason, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,37.38002939,-81.65083669,992,6,0,986,"McDowell, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,37.40481169,-81.11023142,2885,54,0,2831,"Mercer, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.41561583,-78.94104895,2122,66,0,2056,"Mineral, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,37.73048351,-82.13338365,1458,20,0,1438,"Mingo, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.63218457,-80.04766838,5427,31,0,5396,"Monongalia, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,37.56274716,-80.54577965,662,11,0,651,"Monroe, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.55439028,-78.26311676,657,8,0,649,"Morgan, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.29617706,-80.79759588,707,8,0,699,"Nicholas, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,40.0955451,-80.62203992,2543,37,0,2506,"Ohio, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.68314479,-79.35084086,313,2,0,311,"Pendleton, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.37091679,-81.16771771,574,5,0,569,"Pleasants, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.32758728,-80.00993811,360,9,0,351,"Pocahontas, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.46770987,-79.66712803,1691,31,0,1660,"Preston, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.50782345,-81.9082131,3041,56,0,2985,"Putnam, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,37.76936795,-81.2456041,2761,29,0,2732,"Raleigh, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.769899,-79.87919615,1205,6,0,1199,"Randolph, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.18094587,-81.06356878,358,7,0,351,"Ritchie, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.71622686,-81.35243568,312,5,0,307,"Roane, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,37.65390597,-80.86009693,460,17,0,443,"Summers, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.33602617,-80.0421439,702,13,0,689,"Taylor, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.11240885,-79.57053576,338,2,0,336,"Tucker, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.46811972,-80.88772676,373,2,0,371,"Tyler, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,,,0,0,0,0,"Unassigned, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.89285061,-80.23689136,964,4,0,960,"Upshur, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.14901357,-82.42287994,1742,21,0,1721,"Wayne, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,38.49370949,-80.4202023,156,0,0,156,"Webster, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.6065771,-80.64016540000001,716,16,0,700,"Wetzel, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.02775007,-81.37473928,229,1,0,228,"Wirt, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,39.20967886,-81.5162836,5038,45,0,4993,"Wood, West Virginia, US"
West Virginia,US,2021-01-02 05:22:33,37.612327,-81.54511071,1207,20,0,1187,"Wyoming, West Virginia, US"
Wisconsin,US,2021-01-02 05:22:33,43.96974651,-89.76782777,1430,13,0,1417,"Adams, Wisconsin, US"
Wisconsin,US,2021-01-02 05:22:33,46.31956891,-90.67837132,1061,16,0,1045,"Ashland, Wisconsin, US"
Wisconsin,US,2021-01-02 05:22:33,45.42372701,-91.84833627,4617,57,0,4560,"Barron, Wisconsin, US"
Wisconsin,US,2021-01-02 05:22:33,46.52868768,-91.19716729,964,18,0,946,"Bayfield, Wisconsin, US"
Wisconsin,US,2021-01-02 05:22:33,44.4526553,-88.00411844,27818,173,0,27645,"Brown, Wisconsin, US"
Wisconsin,US,2021-01-02 05:22:33,44.37835084,-91.75332578,1012,7,0,1005,"Buffalo, Wisconsin, US"
Wisconsin,US,2021-01-02 05:22:33,45.86303537,-92.36711412,1101,19,0,1082,"Burnett, Wisconsin, US"
Wisconsin,US,2021-01-02 05:22:33,44.0816316,-88.21780273,5040,37,0,5003,"Calumet, Wisconsin, US"
Wisconsin,US,2021-01-02 05:22:33,45.06939744,-91.28068855,6025,67,0,5958,"Chippewa, Wisconsin, US"
